Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764748968,500,,Aggregated,45.666667,0.000000,250,380,430,480,620,680,740,780,780,780,780,293,0,250.0,298.25422475623037,1.4464589767158031,783.9204580523074,121.83276450511946
1764748969,500,,Aggregated,45.666667,0.000000,250,380,430,480,620,680,740,780,780,780,780,293,0,250.0,298.25422475623037,1.4464589767158031,783.9204580523074,121.83276450511946
1764748970,500,,Aggregated,45.666667,0.000000,250,380,430,480,620,680,740,780,780,780,780,293,0,250.0,298.25422475623037,1.4464589767158031,783.9204580523074,121.83276450511946
1764748971,500,,Aggregated,45.666667,0.000000,250,380,430,480,620,680,740,780,780,780,780,293,0,250.0,298.25422475623037,1.4464589767158031,783.9204580523074,121.83276450511946
1764748972,500,,Aggregated,45.666667,0.000000,250,380,430,480,620,680,740,780,780,780,780,293,0,250.0,298.25422475623037,1.4464589767158031,783.9204580523074,121.83276450511946
1764748973,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748974,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748975,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748976,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748977,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748978,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748979,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748980,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748981,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748982,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748983,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748984,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748985,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748986,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748987,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748988,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748989,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748990,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748991,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748992,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
1764748993,500,,Aggregated,0.000000,0.000000,350,500,650,780,29000,30000,30000,30000,31000,31000,31000,365,0,350.0,5887.160713070595,1.4464589767158031,30534.927249886096,122.13698630136986
